Unnamed: 0,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
1,31902,Pros,01:01:43,152,Wednesday,9,22,2021,2021-09-22 01:01:43,151.0,1
2,80017,Pros,02:00:53,292,Wednesday,9,22,2021,2021-09-22 02:00:53,140.0,2
3,124600,Pros,03:02:45,395,Wednesday,9,22,2021,2021-09-22 03:02:45,103.0,3
4,171597,Pros,04:11:01,408,Wednesday,9,22,2021,2021-09-22 04:11:01,13.0,4
5,210799,Pros,05:06:37,420,Wednesday,9,22,2021,2021-09-22 05:06:37,12.0,5
6,284293,Pros,06:13:01,460,Wednesday,9,22,2021,2021-09-22 06:13:01,40.0,6
7,355014,Pros,07:00:10,539,Wednesday,9,22,2021,2021-09-22 07:00:10,79.0,7
8,602623,Pros,08:00:00,965,Wednesday,9,22,2021,2021-09-22 08:00:00,426.0,8
9,1038379,Pros,09:00:00,3110,Wednesday,9,22,2021,2021-09-22 09:00:00,2145.0,9
10,1624192,Pros,10:00:00,7016,Wednesday,9,22,2021,2021-09-22 10:00:00,3906.0,10
11,2286308,Pros,11:00:00,12381,Wednesday,9,22,2021,2021-09-22 11:00:00,5365.0,11
12,3128710,Pros,12:00:00,20424,Wednesday,9,22,2021,2021-09-22 12:00:00,8043.0,12
13,4109238,Pros,13:00:00,31708,Wednesday,9,22,2021,2021-09-22 13:00:00,11284.0,13
14,5035927,Pros,14:00:00,40344,Wednesday,9,22,2021,2021-09-22 14:00:00,8636.0,14
15,5913723,Pros,15:00:01,47042,Wednesday,9,22,2021,2021-09-22 15:00:01,6698.0,15
16,6720324,Pros,16:00:00,54562,Wednesday,9,22,2021,2021-09-22 16:00:00,7520.0,16
17,7235104,Pros,17:00:00,58328,Wednesday,9,22,2021,2021-09-22 17:00:00,3766.0,17
18,7927167,Pros,18:00:01,61469,Wednesday,9,22,2021,2021-09-22 18:00:01,3141.0,18
19,8429047,Pros,19:00:01,62705,Wednesday,9,22,2021,2021-09-22 19:00:01,1236.0,19
20,8845043,Pros,20:00:10,63075,Wednesday,9,22,2021,2021-09-22 20:00:10,370.0,20
21,9185778,Pros,21:00:09,63253,Wednesday,9,22,2021,2021-09-22 21:00:09,178.0,21
22,9388059,Pros,22:01:48,63281,Wednesday,9,22,2021,2021-09-22 22:01:48,28.0,22
23,9527881,Pros,23:08:08,63308,Wednesday,9,22,2021,2021-09-22 23:08:08,27.0,23
0,23,UREC,00:00:00,1,Thursday,9,23,2021,2021-09-23 00:00:00,0.0,0
1,41713,UREC,01:00:19,297,Thursday,9,23,2021,2021-09-23 01:00:19,296.0,1
2,97786,UREC,02:00:10,585,Thursday,9,23,2021,2021-09-23 02:00:10,288.0,2
3,146816,UREC,03:00:16,684,Thursday,9,23,2021,2021-09-23 03:00:16,99.0,3
4,194110,UREC,04:00:35,790,Thursday,9,23,2021,2021-09-23 04:00:35,106.0,4
5,235922,UREC,05:00:03,914,Thursday,9,23,2021,2021-09-23 05:00:03,124.0,5
6,282848,UREC,06:00:02,1448,Thursday,9,23,2021,2021-09-23 06:00:02,534.0,6
7,349615,UREC,07:00:01,2570,Thursday,9,23,2021,2021-09-23 07:00:01,1122.0,7
8,484001,UREC,08:00:00,5328,Thursday,9,23,2021,2021-09-23 08:00:00,2758.0,8
9,666740,UREC,09:00:00,9084,Thursday,9,23,2021,2021-09-23 09:00:00,3756.0,9
10,890701,UREC,10:00:00,13141,Thursday,9,23,2021,2021-09-23 10:00:00,4057.0,10
11,1166700,UREC,11:00:01,17868,Thursday,9,23,2021,2021-09-23 11:00:01,4727.0,11
12,1522262,UREC,12:00:00,24505,Thursday,9,23,2021,2021-09-23 12:00:00,6637.0,12
13,1966994,UREC,13:00:00,32438,Thursday,9,23,2021,2021-09-23 13:00:00,7933.0,13
14,2497247,UREC,14:00:00,41676,Thursday,9,23,2021,2021-09-23 14:00:00,9238.0,14
15,2961462,UREC,15:00:00,49911,Thursday,9,23,2021,2021-09-23 15:00:00,8235.0,15
16,3355345,UREC,16:00:00,58604,Thursday,9,23,2021,2021-09-23 16:00:00,8693.0,16
17,3719503,UREC,17:00:00,67445,Thursday,9,23,2021,2021-09-23 17:00:00,8841.0,17
18,4099225,UREC,18:00:00,76624,Thursday,9,23,2021,2021-09-23 18:00:00,9179.0,18
19,4486779,UREC,19:00:00,85616,Thursday,9,23,2021,2021-09-23 19:00:00,8992.0,19
20,4871395,UREC,20:00:00,95188,Thursday,9,23,2021,2021-09-23 20:00:00,9572.0,20
21,5145534,UREC,21:00:00,104193,Thursday,9,23,2021,2021-09-23 21:00:00,9005.0,21
22,5316096,UREC,22:00:00,109977,Thursday,9,23,2021,2021-09-23 22:00:00,5784.0,22
23,5437746,UREC,23:00:00,113540,Thursday,9,23,2021,2021-09-23 23:00:00,3563.0,23
0,8,Stu,00:00:00,1,Thursday,9,23,2021,2021-09-23 00:00:00,0.0,0
1,41461,Stu,01:00:04,1072,Thursday,9,23,2021,2021-09-23 01:00:04,1071.0,1
2,97679,Stu,02:00:00,1716,Thursday,9,23,2021,2021-09-23 02:00:00,644.0,2
3,146632,Stu,03:00:00,2236,Thursday,9,23,2021,2021-09-23 03:00:00,520.0,3
4,193745,Stu,04:00:02,2672,Thursday,9,23,2021,2021-09-23 04:00:02,436.0,4
5,236557,Stu,05:00:56,3001,Thursday,9,23,2021,2021-09-23 05:00:56,329.0,5
6,282823,Stu,06:00:01,3180,Thursday,9,23,2021,2021-09-23 06:00:01,179.0,6
7,349595,Stu,07:00:00,3747,Thursday,9,23,2021,2021-09-23 07:00:00,567.0,7
8,483975,Stu,08:00:00,6056,Thursday,9,23,2021,2021-09-23 08:00:00,2309.0,8
9,666826,Stu,09:00:01,9829,Thursday,9,23,2021,2021-09-23 09:00:01,3773.0,9
10,890706,Stu,10:00:00,14465,Thursday,9,23,2021,2021-09-23 10:00:00,4636.0,10
11,1166555,Stu,11:00:00,21530,Thursday,9,23,2021,2021-09-23 11:00:00,7065.0,11
12,1522322,Stu,12:00:00,30183,Thursday,9,23,2021,2021-09-23 12:00:00,8653.0,12
13,1967013,Stu,13:00:00,41316,Thursday,9,23,2021,2021-09-23 13:00:00,11133.0,13
14,2497261,Stu,14:00:00,59277,Thursday,9,23,2021,2021-09-23 14:00:00,17961.0,14
15,2961418,Stu,15:00:00,73167,Thursday,9,23,2021,2021-09-23 15:00:00,13890.0,15
16,3355362,Stu,16:00:00,84031,Thursday,9,23,2021,2021-09-23 16:00:00,10864.0,16
17,3719519,Stu,17:00:00,94267,Thursday,9,23,2021,2021-09-23 17:00:00,10236.0,17
18,4099195,Stu,18:00:00,103805,Thursday,9,23,2021,2021-09-23 18:00:00,9538.0,18
19,4486755,Stu,19:00:00,111723,Thursday,9,23,2021,2021-09-23 19:00:00,7918.0,19
20,4871381,Stu,20:00:00,119464,Thursday,9,23,2021,2021-09-23 20:00:00,7741.0,20
21,5145525,Stu,21:00:00,125801,Thursday,9,23,2021,2021-09-23 21:00:00,6337.0,21
22,5316092,Stu,22:00:00,129739,Thursday,9,23,2021,2021-09-23 22:00:00,3938.0,22
23,5437762,Stu,23:00:00,132224,Thursday,9,23,2021,2021-09-23 23:00:00,2485.0,23
0,0,Atki,00:00:00,0,Thursday,9,23,2021,2021-09-23 00:00:00,0.0,0
1,41398,Atki,01:00:00,575,Thursday,9,23,2021,2021-09-23 01:00:00,575.0,1
2,97673,Atki,02:00:00,642,Thursday,9,23,2021,2021-09-23 02:00:00,67.0,2
3,193706,Atki,03:00:00,780,Thursday,9,23,2021,2021-09-23 03:00:00,138.0,3
4,235891,Atki,04:00:00,842,Thursday,9,23,2021,2021-09-23 04:00:00,62.0,4
5,235879,Atki,05:00:00,842,Thursday,9,23,2021,2021-09-23 05:00:00,0.0,5
6,282803,Atki,06:00:00,852,Thursday,9,23,2021,2021-09-23 06:00:00,10.0,6
7,349600,Atki,07:00:00,924,Thursday,9,23,2021,2021-09-23 07:00:00,72.0,7
8,483999,Atki,08:00:00,1172,Thursday,9,23,2021,2021-09-23 08:00:00,248.0,8
9,666725,Atki,09:00:00,1772,Thursday,9,23,2021,2021-09-23 09:00:00,600.0,9
10,1166510,Atki,10:00:00,3553,Thursday,9,23,2021,2021-09-23 10:00:00,1781.0,10
11,1166569,Atki,11:00:00,3553,Thursday,9,23,2021,2021-09-23 11:00:00,0.0,11
12,1522279,Atki,12:00:00,4973,Thursday,9,23,2021,2021-09-23 12:00:00,1420.0,12
13,1967078,Atki,13:00:00,7231,Thursday,9,23,2021,2021-09-23 13:00:00,2258.0,13
14,2497135,Atki,14:00:00,10827,Thursday,9,23,2021,2021-09-23 14:00:00,3596.0,14
15,2961409,Atki,15:00:00,13809,Thursday,9,23,2021,2021-09-23 15:00:00,2982.0,15
16,3355355,Atki,16:00:00,16475,Thursday,9,23,2021,2021-09-23 16:00:00,2666.0,16
17,3719520,Atki,17:00:00,18741,Thursday,9,23,2021,2021-09-23 17:00:00,2266.0,17
18,4099184,Atki,18:00:00,20525,Thursday,9,23,2021,2021-09-23 18:00:00,1784.0,18
19,4486827,Atki,19:00:00,22293,Thursday,9,23,2021,2021-09-23 19:00:00,1768.0,19
20,4871492,Atki,20:00:00,24047,Thursday,9,23,2021,2021-09-23 20:00:00,1754.0,20
21,5145496,Atki,21:00:00,25311,Thursday,9,23,2021,2021-09-23 21:00:00,1264.0,21
22,5437739,Atki,22:00:00,26573,Thursday,9,23,2021,2021-09-23 22:00:00,1262.0,22
23,5437756,Atki,23:00:00,26573,Thursday,9,23,2021,2021-09-23 23:00:00,0.0,23
0,176,Wood,00:00:06,1,Thursday,9,23,2021,2021-09-23 00:00:06,0.0,0
1,41528,Wood,01:00:08,220,Thursday,9,23,2021,2021-09-23 01:00:08,219.0,1
2,97892,Wood,02:00:16,427,Thursday,9,23,2021,2021-09-23 02:00:16,207.0,2
3,146915,Wood,03:00:25,543,Thursday,9,23,2021,2021-09-23 03:00:25,116.0,3
4,194014,Wood,04:00:27,772,Thursday,9,23,2021,2021-09-23 04:00:27,229.0,4
5,235985,Wood,05:00:09,879,Thursday,9,23,2021,2021-09-23 05:00:09,107.0,5
6,282955,Wood,06:00:09,1134,Thursday,9,23,2021,2021-09-23 06:00:09,255.0,6
7,349845,Wood,07:00:09,1483,Thursday,9,23,2021,2021-09-23 07:00:09,349.0,7
8,484017,Wood,08:00:01,2338,Thursday,9,23,2021,2021-09-23 08:00:01,855.0,8
9,666803,Wood,09:00:01,3484,Thursday,9,23,2021,2021-09-23 09:00:01,1146.0,9
10,890822,Wood,10:00:03,6288,Thursday,9,23,2021,2021-09-23 10:00:03,2804.0,10
11,1166527,Wood,11:00:00,8783,Thursday,9,23,2021,2021-09-23 11:00:00,2495.0,11
12,1522351,Wood,12:00:01,11527,Thursday,9,23,2021,2021-09-23 12:00:01,2744.0,12
13,1967136,Wood,13:00:00,14414,Thursday,9,23,2021,2021-09-23 13:00:00,2887.0,13
14,2497412,Wood,14:00:01,17733,Thursday,9,23,2021,2021-09-23 14:00:01,3319.0,14
15,2961503,Wood,15:00:01,20445,Thursday,9,23,2021,2021-09-23 15:00:01,2712.0,15
16,3355393,Wood,16:00:00,23099,Thursday,9,23,2021,2021-09-23 16:00:00,2654.0,16
17,3719934,Wood,17:00:06,24885,Thursday,9,23,2021,2021-09-23 17:00:06,1786.0,17
18,4099187,Wood,18:00:00,26424,Thursday,9,23,2021,2021-09-23 18:00:00,1539.0,18
19,4487116,Wood,19:00:03,27802,Thursday,9,23,2021,2021-09-23 19:00:03,1378.0,19
20,4872121,Wood,20:00:06,29034,Thursday,9,23,2021,2021-09-23 20:00:06,1232.0,20
21,5145468,Wood,21:00:00,30077,Thursday,9,23,2021,2021-09-23 21:00:00,1043.0,21
22,5317790,Wood,22:00:43,30712,Thursday,9,23,2021,2021-09-23 22:00:43,635.0,22
23,5438482,Wood,23:00:17,31081,Thursday,9,23,2021,2021-09-23 23:00:17,369.0,23
0,34,SVDH,00:00:01,1,Thursday,9,23,2021,2021-09-23 00:00:01,0.0,0
1,41391,SVDH,01:00:00,601,Thursday,9,23,2021,2021-09-23 01:00:00,600.0,1
2,97708,SVDH,02:00:03,878,Thursday,9,23,2021,2021-09-23 02:00:03,277.0,2
3,146926,SVDH,03:00:25,1000,Thursday,9,23,2021,2021-09-23 03:00:25,122.0,3
4,194164,SVDH,04:00:39,1103,Thursday,9,23,2021,2021-09-23 04:00:39,103.0,4
5,236124,SVDH,05:00:21,1157,Thursday,9,23,2021,2021-09-23 05:00:21,54.0,5
6,283646,SVDH,06:00:46,1242,Thursday,9,23,2021,2021-09-23 06:00:46,85.0,6
7,350642,SVDH,07:00:44,1415,Thursday,9,23,2021,2021-09-23 07:00:44,173.0,7
8,484004,SVDH,08:00:01,2274,Thursday,9,23,2021,2021-09-23 08:00:01,859.0,8
9,666755,SVDH,09:00:00,3719,Thursday,9,23,2021,2021-09-23 09:00:00,1445.0,9
10,890665,SVDH,10:00:00,6122,Thursday,9,23,2021,2021-09-23 10:00:00,2403.0,10
11,1166519,SVDH,11:00:00,9813,Thursday,9,23,2021,2021-09-23 11:00:00,3691.0,11
12,1522303,SVDH,12:00:00,15025,Thursday,9,23,2021,2021-09-23 12:00:00,5212.0,12
13,1967101,SVDH,13:00:00,23760,Thursday,9,23,2021,2021-09-23 13:00:00,8735.0,13
14,2497194,SVDH,14:00:00,31185,Thursday,9,23,2021,2021-09-23 14:00:00,7425.0,14
15,2961528,SVDH,15:00:01,36921,Thursday,9,23,2021,2021-09-23 15:00:01,5736.0,15
16,3355392,SVDH,16:00:00,39336,Thursday,9,23,2021,2021-09-23 16:00:00,2415.0,16
17,3719507,SVDH,17:00:00,41550,Thursday,9,23,2021,2021-09-23 17:00:00,2214.0,17
18,4099202,SVDH,18:00:00,49054,Thursday,9,23,2021,2021-09-23 18:00:00,7504.0,18
19,4486721,SVDH,19:00:00,61072,Thursday,9,23,2021,2021-09-23 19:00:00,12018.0,19
20,4871452,SVDH,20:00:00,74149,Thursday,9,23,2021,2021-09-23 20:00:00,13077.0,20
21,5145477,SVDH,21:00:00,78376,Thursday,9,23,2021,2021-09-23 21:00:00,4227.0,21
22,5316137,SVDH,22:00:01,79215,Thursday,9,23,2021,2021-09-23 22:00:01,839.0,22
23,5438675,SVDH,23:00:21,79678,Thursday,9,23,2021,2021-09-23 23:00:21,463.0,23
0,440,Pros,00:00:19,0,Thursday,9,23,2021,2021-09-23 00:00:19,0.0,0
1,41876,Pros,01:00:30,153,Thursday,9,23,2021,2021-09-23 01:00:30,153.0,1
2,97940,Pros,02:00:20,261,Thursday,9,23,2021,2021-09-23 02:00:20,108.0,2
3,150507,Pros,03:05:01,321,Thursday,9,23,2021,2021-09-23 03:05:01,60.0,3
4,201730,Pros,04:10:41,336,Thursday,9,23,2021,2021-09-23 04:10:41,15.0,4
5,238097,Pros,05:03:03,353,Thursday,9,23,2021,2021-09-23 05:03:03,17.0,5
6,288546,Pros,06:05:52,372,Thursday,9,23,2021,2021-09-23 06:05:52,19.0,6
7,350075,Pros,07:00:20,484,Thursday,9,23,2021,2021-09-23 07:00:20,112.0,7
8,484197,Pros,08:00:05,629,Thursday,9,23,2021,2021-09-23 08:00:05,145.0,8
9,667199,Pros,09:00:07,1123,Thursday,9,23,2021,2021-09-23 09:00:07,494.0,9
10,890993,Pros,10:00:05,1746,Thursday,9,23,2021,2021-09-23 10:00:05,623.0,10
11,1166552,Pros,11:00:00,2877,Thursday,9,23,2021,2021-09-23 11:00:00,1131.0,11
12,1522467,Pros,12:00:02,4691,Thursday,9,23,2021,2021-09-23 12:00:02,1814.0,12
13,1967118,Pros,13:00:00,7064,Thursday,9,23,2021,2021-09-23 13:00:00,2373.0,13
14,2497209,Pros,14:00:00,9932,Thursday,9,23,2021,2021-09-23 14:00:00,2868.0,14
15,2961458,Pros,15:00:00,13046,Thursday,9,23,2021,2021-09-23 15:00:00,3114.0,15
16,3355920,Pros,16:00:04,15733,Thursday,9,23,2021,2021-09-23 16:00:04,2687.0,16
17,3720889,Pros,17:00:15,18126,Thursday,9,23,2021,2021-09-23 17:00:15,2393.0,17
18,4099530,Pros,18:00:03,19025,Thursday,9,23,2021,2021-09-23 18:00:03,899.0,18
19,4486886,Pros,19:00:01,19564,Thursday,9,23,2021,2021-09-23 19:00:01,539.0,19
20,4885959,Pros,20:02:34,19768,Thursday,9,23,2021,2021-09-23 20:02:34,204.0,20
21,5147223,Pros,21:00:24,19838,Thursday,9,23,2021,2021-09-23 21:00:24,70.0,21
22,5318977,Pros,22:01:11,19887,Thursday,9,23,2021,2021-09-23 22:01:11,49.0,22
23,5439308,Pros,23:00:34,19903,Thursday,9,23,2021,2021-09-23 23:00:34,16.0,23
0,128,UREC,00:00:05,0,Saturday,9,25,2021,2021-09-25 00:00:05,0.0,0
1,52749,UREC,01:01:42,248,Saturday,9,25,2021,2021-09-25 01:01:42,248.0,1
2,111738,UREC,02:01:47,358,Saturday,9,25,2021,2021-09-25 02:01:47,110.0,2
3,157869,UREC,03:00:10,464,Saturday,9,25,2021,2021-09-25 03:00:10,106.0,3
4,202064,UREC,04:03:21,504,Saturday,9,25,2021,2021-09-25 04:03:21,40.0,4
5,239722,UREC,05:00:09,537,Saturday,9,25,2021,2021-09-25 05:00:09,33.0,5
6,276969,UREC,06:00:54,577,Saturday,9,25,2021,2021-09-25 06:00:54,40.0,6
7,314025,UREC,07:00:16,642,Saturday,9,25,2021,2021-09-25 07:00:16,65.0,7
8,358914,UREC,08:00:54,714,Saturday,9,25,2021,2021-09-25 08:00:54,72.0,8
9,411251,UREC,09:00:00,1094,Saturday,9,25,2021,2021-09-25 09:00:00,380.0,9
10,485386,UREC,10:00:00,2450,Saturday,9,25,2021,2021-09-25 10:00:00,1356.0,10
11,594000,UREC,11:00:00,4599,Saturday,9,25,2021,2021-09-25 11:00:00,2149.0,11
12,747428,UREC,12:00:00,7841,Saturday,9,25,2021,2021-09-25 12:00:00,3242.0,12
13,918241,UREC,13:00:00,11069,Saturday,9,25,2021,2021-09-25 13:00:00,3228.0,13
14,1103601,UREC,14:00:00,14187,Saturday,9,25,2021,2021-09-25 14:00:00,3118.0,14
15,1282501,UREC,15:00:01,18543,Saturday,9,25,2021,2021-09-25 15:00:01,4356.0,15
16,1440384,UREC,16:00:01,22287,Saturday,9,25,2021,2021-09-25 16:00:01,3744.0,16
17,1592405,UREC,17:00:00,26228,Saturday,9,25,2021,2021-09-25 17:00:00,3941.0,17
18,1765669,UREC,18:00:00,29968,Saturday,9,25,2021,2021-09-25 18:00:00,3740.0,18
19,1991981,UREC,19:00:00,34531,Saturday,9,25,2021,2021-09-25 19:00:00,4563.0,19
20,2216751,UREC,20:00:00,38692,Saturday,9,25,2021,2021-09-25 20:00:00,4161.0,20
21,2378078,UREC,21:00:00,42259,Saturday,9,25,2021,2021-09-25 21:00:00,3567.0,21
22,2483248,UREC,22:00:02,43074,Saturday,9,25,2021,2021-09-25 22:00:02,815.0,22
23,2559938,UREC,23:00:18,43389,Saturday,9,25,2021,2021-09-25 23:00:18,315.0,23
0,38,Stu,00:00:02,0,Saturday,9,25,2021,2021-09-25 00:00:02,0.0,0
1,50907,Stu,01:00:01,1555,Saturday,9,25,2021,2021-09-25 01:00:01,1555.0,1
2,110080,Stu,02:00:03,2604,Saturday,9,25,2021,2021-09-25 02:00:03,1049.0,2
3,157847,Stu,03:00:10,3147,Saturday,9,25,2021,2021-09-25 03:00:10,543.0,3
4,200849,Stu,04:01:26,3513,Saturday,9,25,2021,2021-09-25 04:01:26,366.0,4
5,239813,Stu,05:00:19,3620,Saturday,9,25,2021,2021-09-25 05:00:19,107.0,5
6,277228,Stu,06:01:22,3701,Saturday,9,25,2021,2021-09-25 06:01:22,81.0,6
7,313965,Stu,07:00:09,3793,Saturday,9,25,2021,2021-09-25 07:00:09,92.0,7
8,358185,Stu,08:00:05,4065,Saturday,9,25,2021,2021-09-25 08:00:05,272.0,8
9,411302,Stu,09:00:02,4349,Saturday,9,25,2021,2021-09-25 09:00:02,284.0,9
10,485493,Stu,10:00:04,5258,Saturday,9,25,2021,2021-09-25 10:00:04,909.0,10
11,594008,Stu,11:00:00,7098,Saturday,9,25,2021,2021-09-25 11:00:00,1840.0,11
12,747420,Stu,12:00:00,9523,Saturday,9,25,2021,2021-09-25 12:00:00,2425.0,12
13,918252,Stu,13:00:00,12793,Saturday,9,25,2021,2021-09-25 13:00:00,3270.0,13
14,1103620,Stu,14:00:00,16151,Saturday,9,25,2021,2021-09-25 14:00:00,3358.0,14
15,1282475,Stu,15:00:01,19164,Saturday,9,25,2021,2021-09-25 15:00:01,3013.0,15
16,1440352,Stu,16:00:00,21724,Saturday,9,25,2021,2021-09-25 16:00:00,2560.0,16
17,1592390,Stu,17:00:00,24566,Saturday,9,25,2021,2021-09-25 17:00:00,2842.0,17
18,1765731,Stu,18:00:01,27414,Saturday,9,25,2021,2021-09-25 18:00:01,2848.0,18
19,1991946,Stu,19:00:00,31224,Saturday,9,25,2021,2021-09-25 19:00:00,3810.0,19
20,2216732,Stu,20:00:00,34955,Saturday,9,25,2021,2021-09-25 20:00:00,3731.0,20
21,2378111,Stu,21:00:01,37845,Saturday,9,25,2021,2021-09-25 21:00:01,2890.0,21
22,2483271,Stu,22:00:03,39920,Saturday,9,25,2021,2021-09-25 22:00:03,2075.0,22
23,2559631,Stu,23:00:01,41532,Saturday,9,25,2021,2021-09-25 23:00:01,1612.0,23
0,0,Atki,00:00:00,0,Saturday,9,25,2021,2021-09-25 00:00:00,0.0,0
1,50882,Atki,01:00:00,856,Saturday,9,25,2021,2021-09-25 01:00:00,856.0,1
2,110058,Atki,02:00:00,1119,Saturday,9,25,2021,2021-09-25 02:00:00,263.0,2
3,157719,Atki,03:00:01,1163,Saturday,9,25,2021,2021-09-25 03:00:01,44.0,3
4,200067,Atki,04:00:00,1187,Saturday,9,25,2021,2021-09-25 04:00:00,24.0,4
5,276416,Atki,05:00:00,1210,Saturday,9,25,2021,2021-09-25 05:00:00,23.0,5
6,313880,Atki,06:00:00,1224,Saturday,9,25,2021,2021-09-25 06:00:00,14.0,6
7,313839,Atki,07:00:00,1224,Saturday,9,25,2021,2021-09-25 07:00:00,0.0,7
8,358085,Atki,08:00:00,1232,Saturday,9,25,2021,2021-09-25 08:00:00,8.0,8
9,411266,Atki,09:00:00,1245,Saturday,9,25,2021,2021-09-25 09:00:00,13.0,9
10,485396,Atki,10:00:01,1468,Saturday,9,25,2021,2021-09-25 10:00:01,223.0,10
11,593996,Atki,11:00:00,1731,Saturday,9,25,2021,2021-09-25 11:00:00,263.0,11
12,747447,Atki,12:00:00,2139,Saturday,9,25,2021,2021-09-25 12:00:00,408.0,12
13,918247,Atki,13:00:00,2804,Saturday,9,25,2021,2021-09-25 13:00:00,665.0,13
14,1103634,Atki,14:00:00,3284,Saturday,9,25,2021,2021-09-25 14:00:00,480.0,14
15,1282438,Atki,15:00:00,3857,Saturday,9,25,2021,2021-09-25 15:00:00,573.0,15
16,1440340,Atki,16:00:00,4351,Saturday,9,25,2021,2021-09-25 16:00:00,494.0,16
17,1592432,Atki,17:00:00,4837,Saturday,9,25,2021,2021-09-25 17:00:00,486.0,17
18,1765684,Atki,18:00:00,5354,Saturday,9,25,2021,2021-09-25 18:00:00,517.0,18
19,1991966,Atki,19:00:00,6117,Saturday,9,25,2021,2021-09-25 19:00:00,763.0,19
20,2216748,Atki,20:00:00,6975,Saturday,9,25,2021,2021-09-25 20:00:00,858.0,20
21,2378083,Atki,21:00:00,7289,Saturday,9,25,2021,2021-09-25 21:00:00,314.0,21
22,2483189,Atki,22:00:00,7631,Saturday,9,25,2021,2021-09-25 22:00:00,342.0,22
23,2559637,Atki,23:00:02,7967,Saturday,9,25,2021,2021-09-25 23:00:02,336.0,23
0,104,Wood,00:00:05,1,Saturday,9,25,2021,2021-09-25 00:00:05,0.0,0
1,50941,Wood,01:00:02,220,Saturday,9,25,2021,2021-09-25 01:00:02,219.0,1
2,110276,Wood,02:00:14,343,Saturday,9,25,2021,2021-09-25 02:00:14,123.0,2
3,157773,Wood,03:00:04,487,Saturday,9,25,2021,2021-09-25 03:00:04,144.0,3
4,200421,Wood,04:00:37,571,Saturday,9,25,2021,2021-09-25 04:00:37,84.0,4
5,239633,Wood,05:00:01,746,Saturday,9,25,2021,2021-09-25 05:00:01,175.0,5
6,276483,Wood,06:00:07,921,Saturday,9,25,2021,2021-09-25 06:00:07,175.0,6
7,314193,Wood,07:00:27,1044,Saturday,9,25,2021,2021-09-25 07:00:27,123.0,7
8,358141,Wood,08:00:03,1157,Saturday,9,25,2021,2021-09-25 08:00:03,113.0,8
9,411670,Wood,09:00:23,1322,Saturday,9,25,2021,2021-09-25 09:00:23,165.0,9
10,485392,Wood,10:00:00,1592,Saturday,9,25,2021,2021-09-25 10:00:00,270.0,10
11,594004,Wood,11:00:00,1974,Saturday,9,25,2021,2021-09-25 11:00:00,382.0,11
12,747473,Wood,12:00:00,2519,Saturday,9,25,2021,2021-09-25 12:00:00,545.0,12
13,919054,Wood,13:00:18,3043,Saturday,9,25,2021,2021-09-25 13:00:18,524.0,13
14,1104261,Wood,14:00:14,3601,Saturday,9,25,2021,2021-09-25 14:00:14,558.0,14
15,1282449,Wood,15:00:00,4102,Saturday,9,25,2021,2021-09-25 15:00:00,501.0,15
16,1440450,Wood,16:00:04,4502,Saturday,9,25,2021,2021-09-25 16:00:04,400.0,16
17,1592445,Wood,17:00:00,5145,Saturday,9,25,2021,2021-09-25 17:00:00,643.0,17
18,1766021,Wood,18:00:06,5807,Saturday,9,25,2021,2021-09-25 18:00:06,662.0,18
19,1992080,Wood,19:00:02,6629,Saturday,9,25,2021,2021-09-25 19:00:02,822.0,19
20,2217020,Wood,20:00:05,7220,Saturday,9,25,2021,2021-09-25 20:00:05,591.0,20
21,2378077,Wood,21:00:00,7836,Saturday,9,25,2021,2021-09-25 21:00:00,616.0,21
22,2483273,Wood,22:00:03,8396,Saturday,9,25,2021,2021-09-25 22:00:03,560.0,22
23,2559894,Wood,23:00:16,8795,Saturday,9,25,2021,2021-09-25 23:00:16,399.0,23
0,72,SVDH,00:00:04,1,Saturday,9,25,2021,2021-09-25 00:00:04,0.0,0
1,51030,SVDH,01:00:06,249,Saturday,9,25,2021,2021-09-25 01:00:06,248.0,1
2,110582,SVDH,02:00:39,414,Saturday,9,25,2021,2021-09-25 02:00:39,165.0,2
3,160962,SVDH,03:03:50,519,Saturday,9,25,2021,2021-09-25 03:03:50,105.0,3
4,200776,SVDH,04:01:17,571,Saturday,9,25,2021,2021-09-25 04:01:17,52.0,4
5,245371,SVDH,05:09:04,580,Saturday,9,25,2021,2021-09-25 05:09:04,9.0,5
6,300700,SVDH,06:40:02,607,Saturday,9,25,2021,2021-09-25 06:40:02,27.0,6
7,313849,SVDH,07:00:00,619,Saturday,9,25,2021,2021-09-25 07:00:00,12.0,7
8,358242,SVDH,08:00:10,824,Saturday,9,25,2021,2021-09-25 08:00:10,205.0,8
9,411310,SVDH,09:00:02,1209,Saturday,9,25,2021,2021-09-25 09:00:02,385.0,9
10,485480,SVDH,10:00:03,1674,Saturday,9,25,2021,2021-09-25 10:00:03,465.0,10
11,594022,SVDH,11:00:01,3822,Saturday,9,25,2021,2021-09-25 11:00:01,2148.0,11
12,747438,SVDH,12:00:00,8353,Saturday,9,25,2021,2021-09-25 12:00:00,4531.0,12
13,918232,SVDH,13:00:00,13361,Saturday,9,25,2021,2021-09-25 13:00:00,5008.0,13
14,1103628,SVDH,14:00:00,19401,Saturday,9,25,2021,2021-09-25 14:00:00,6040.0,14
15,1282466,SVDH,15:00:01,23648,Saturday,9,25,2021,2021-09-25 15:00:01,4247.0,15
